2.000000000000000111e-01 1.005000000000000024e-26 1.000000000000000000e+00
2.112999999999999878e-01 1.005000000000000024e-26 1.000000000000000000e+00
2.233999999999999875e-01 1.005000000000000024e-26 1.000000000000000000e+00
2.359999999999999876e-01 1.005000000000000024e-26 1.000000000000000000e+00
2.494000000000000106e-01 1.005000000000000024e-26 1.000000000000000000e+00
2.636000000000000010e-01 1.005000000000000024e-26 1.000000000000000000e+00
2.786000000000000143e-01 1.005000000000000024e-26 1.000000000000000000e+00
2.943999999999999950e-01 1.005000000000000024e-26 1.000000000000000000e+00
3.110999999999999877e-01 1.005000000000000024e-26 1.000000000000000000e+00
3.286999999999999922e-01 1.005000000000000024e-26 1.000000000000000000e+00
3.473999999999999866e-01 1.005000000000000024e-26 1.000000000000000000e+00
3.670999999999999819e-01 1.005000000000000024e-26 1.000000000000000000e+00
3.880000000000000115e-01 1.005000000000000024e-26 1.000000000000000000e+00
4.099999999999999756e-01 1.005000000000000024e-26 1.000000000000000000e+00
4.333000000000000185e-01 1.005000000000000024e-26 1.000000000000000000e+00
4.577999999999999847e-01 1.005000000000000024e-26 1.000000000000000000e+00
4.838000000000000078e-01 1.005000000000000024e-26 1.000000000000000000e+00
5.112999999999999767e-01 1.005000000000000024e-26 1.000000000000000000e+00
5.403000000000000025e-01 1.005000000000000024e-26 1.000000000000000000e+00
5.709999999999999520e-01 1.005000000000000024e-26 1.000000000000000000e+00
6.034000000000000474e-01 1.005000000000000024e-26 1.000000000000000000e+00
6.375999999999999446e-01 1.005000000000000024e-26 1.000000000000000000e+00
6.739000000000000545e-01 1.005000000000000024e-26 1.000000000000000000e+00
7.120999999999999552e-01 1.005000000000000024e-26 1.000000000000000000e+00
7.526000000000000467e-01 1.005000000000000024e-26 1.000000000000000000e+00
7.953000000000000069e-01 1.005000000000000024e-26 1.000000000000000000e+00
8.405000000000000249e-01 1.005000000000000024e-26 1.000000000000000000e+00
8.881999999999999895e-01 1.005000000000000024e-26 1.000000000000000000e+00
9.385000000000000009e-01 1.005000000000000024e-26 1.000000000000000000e+00
9.918000000000000149e-01 1.005000000000000024e-26 1.000000000000000000e+00
1.048000000000000043e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.108000000000000096e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.169999999999999929e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.237000000000000099e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.306999999999999940e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.381000000000000005e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.459999999999999964e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.542999999999999927e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.629999999999999893e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.723000000000000087e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.820999999999999952e+00 1.005000000000000024e-26 1.000000000000000000e+00
1.923999999999999932e+00 9.389000000000000508e-26 1.000000000000000222e+00
2.032999999999999918e+00 6.647999999999999544e-25 1.000000000000000222e+00
2.149000000000000021e+00 3.898000000000000351e-24 1.000000000000000222e+00
2.270000000000000018e+00 1.882000000000000035e-23 1.000000000000000222e+00
2.399000000000000021e+00 7.545999999999999867e-23 1.000000000000000222e+00
2.536000000000000032e+00 2.606999999999999958e-22 1.000000000000000222e+00
2.678999999999999826e+00 7.834000000000000227e-22 1.000000000000000222e+00
2.831999999999999851e+00 2.087000000000000055e-21 1.000000000000000222e+00
