2.000000000000000111e-01 9.469000000000000425e-28 1.000000000000000000e+00
2.112999999999999878e-01 9.469000000000000425e-28 1.000000000000000000e+00
2.233999999999999875e-01 9.469000000000000425e-28 1.000000000000000000e+00
2.359999999999999876e-01 9.469000000000000425e-28 1.000000000000000000e+00
2.494000000000000106e-01 9.469000000000000425e-28 1.000000000000000000e+00
2.636000000000000010e-01 9.469000000000000425e-28 1.000000000000000000e+00
2.786000000000000143e-01 9.469000000000000425e-28 1.000000000000000000e+00
2.943999999999999950e-01 9.469000000000000425e-28 1.000000000000000000e+00
3.110999999999999877e-01 9.469000000000000425e-28 1.000000000000000000e+00
3.286999999999999922e-01 9.469000000000000425e-28 1.000000000000000000e+00
3.473999999999999866e-01 9.469000000000000425e-28 1.000000000000000000e+00
3.670999999999999819e-01 9.469000000000000425e-28 1.000000000000000000e+00
3.880000000000000115e-01 9.469000000000000425e-28 1.000000000000000000e+00
4.099999999999999756e-01 9.469000000000000425e-28 1.000000000000000000e+00
4.333000000000000185e-01 9.469000000000000425e-28 1.000000000000000000e+00
4.577999999999999847e-01 9.469000000000000425e-28 1.000000000000000000e+00
4.838000000000000078e-01 9.469000000000000425e-28 1.000000000000000000e+00
5.112999999999999767e-01 9.469000000000000425e-28 1.000000000000000000e+00
5.403000000000000025e-01 9.469000000000000425e-28 1.000000000000000000e+00
5.709999999999999520e-01 9.469000000000000425e-28 1.000000000000000000e+00
6.034000000000000474e-01 9.469000000000000425e-28 1.000000000000000000e+00
6.375999999999999446e-01 9.469000000000000425e-28 1.000000000000000000e+00
6.739000000000000545e-01 9.469000000000000425e-28 1.000000000000000000e+00
7.120999999999999552e-01 9.469000000000000425e-28 1.000000000000000000e+00
7.526000000000000467e-01 9.469000000000000425e-28 1.000000000000000000e+00
7.953000000000000069e-01 9.469000000000000425e-28 1.000000000000000000e+00
8.405000000000000249e-01 9.469000000000000425e-28 1.000000000000000000e+00
8.881999999999999895e-01 9.469000000000000425e-28 1.000000000000000000e+00
9.385000000000000009e-01 9.469000000000000425e-28 1.000000000000000000e+00
9.918000000000000149e-01 9.469000000000000425e-28 1.000000000000000000e+00
1.048000000000000043e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.108000000000000096e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.169999999999999929e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.237000000000000099e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.306999999999999940e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.381000000000000005e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.459999999999999964e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.542999999999999927e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.629999999999999893e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.723000000000000087e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.820999999999999952e+00 9.469000000000000425e-28 1.000000000000000000e+00
1.923999999999999932e+00 9.469000000000000425e-28 1.000000000000000000e+00
2.032999999999999918e+00 9.469000000000000425e-28 1.000000000000000000e+00
2.149000000000000021e+00 9.469000000000000425e-28 1.000000000000000000e+00
2.270000000000000018e+00 9.469000000000000425e-28 1.000000000000000000e+00
2.399000000000000021e+00 9.469000000000000425e-28 1.000000000000000000e+00
2.536000000000000032e+00 9.469000000000000425e-28 1.000000000000000000e+00
2.678999999999999826e+00 9.469000000000000425e-28 1.000000000000000000e+00
2.831999999999999851e+00 1.300999999999999932e-26 1.000000000000000000e+00
2.991999999999999993e+00 6.053999999999999619e-26 1.000000000000000000e+00
3.161999999999999922e+00 2.159999999999999854e-25 1.000000000000000000e+00
3.342000000000000082e+00 6.873999999999999823e-25 1.000000000000000000e+00
3.531000000000000139e+00 1.942000000000000012e-24 1.000000000000000000e+00
3.732000000000000206e+00 5.141999999999999767e-24 1.000000000000000000e+00
3.943999999999999950e+00 1.276999999999999948e-23 1.000000000000000000e+00
4.168000000000000149e+00 3.060999999999999892e-23 1.000000000000000000e+00
4.403999999999999915e+00 7.152999999999999914e-23 1.000000000000000000e+00
4.653999999999999915e+00 1.643999999999999900e-22 1.000000000000000222e+00
4.918999999999999595e+00 3.814000000000000177e-22 1.000000000000000222e+00
5.198000000000000398e+00 9.083999999999999406e-22 1.000000000000000222e+00
5.493000000000000327e+00 2.269999999999999976e-21 1.000000000000000222e+00
5.804000000000000270e+00 6.051000000000000040e-21 1.000000000000000222e+00
6.134000000000000341e+00 1.822000000000000060e-20 1.000000000000000222e+00
6.482000000000000206e+00 6.206999999999999983e-20 1.000000000000000222e+00
6.849999999999999645e+00 2.325000000000000147e-19 1.000000000000000222e+00
7.238999999999999879e+00 8.482000000000000396e-19 1.000000000000000222e+00
7.650000000000000355e+00 2.713000000000000124e-18 1.000000000000000222e+00
8.083999999999999631e+00 7.249000000000000485e-18 1.000000000000000222e+00
8.542999999999999261e+00 1.637000000000000149e-17 1.000000000000000222e+00
9.028000000000000469e+00 3.207000000000000269e-17 1.000000000000000222e+00
9.541000000000000369e+00 5.632999999999999532e-17 1.000000000000000222e+00
1.008000000000000007e+01 9.078000000000000537e-17 1.000000000000000222e+00
1.065000000000000036e+01 1.367999999999999993e-16 1.000000000000000222e+00
1.125999999999999979e+01 1.955999999999999884e-16 1.000000000000000222e+00
1.190000000000000036e+01 2.682999999999999914e-16 1.000000000000000222e+00
1.257000000000000028e+01 3.556999999999999916e-16 1.000000000000000444e+00
1.328999999999999915e+01 4.584000000000000137e-16 1.000000000000000444e+00
1.403999999999999915e+01 5.771999999999999917e-16 1.000000000000000444e+00
1.483999999999999986e+01 7.125000000000000406e-16 1.000000000000000444e+00
1.567999999999999972e+01 8.645999999999999877e-16 1.000000000000000444e+00
1.657000000000000028e+01 1.034000000000000039e-15 1.000000000000000444e+00
1.751000000000000156e+01 1.220999999999999922e-15 1.000000000000000444e+00
1.851000000000000156e+01 1.425000000000000081e-15 1.000000000000000444e+00
1.955999999999999872e+01 1.646999999999999941e-15 1.000000000000000666e+00
2.067000000000000171e+01 1.885999999999999881e-15 1.000000000000000666e+00
2.183999999999999986e+01 2.142999999999999915e-15 1.000000000000000666e+00
2.307999999999999829e+01 2.417999999999999848e-15 1.000000000000000666e+00
2.439000000000000057e+01 2.709000000000000041e-15 1.000000000000000666e+00
2.578000000000000114e+01 3.018000000000000131e-15 1.000000000000000666e+00
2.723999999999999844e+01 3.343000000000000087e-15 1.000000000000000888e+00
2.878999999999999915e+01 3.684999999999999728e-15 1.000000000000000888e+00
3.042000000000000171e+01 4.042999999999999629e-15 1.000000000000000888e+00
3.214999999999999858e+01 4.415999999999999971e-15 1.000000000000000888e+00
3.396999999999999886e+01 4.803999999999999965e-15 1.000000000000000888e+00
3.589999999999999858e+01 5.206999999999999611e-15 1.000000000000001110e+00
3.793999999999999773e+01 5.623999999999999879e-15 1.000000000000001110e+00
4.009000000000000341e+01 6.054000000000000160e-15 1.000000000000001110e+00
4.236999999999999744e+01 6.495999999999999848e-15 1.000000000000001332e+00
4.477000000000000313e+01 6.951000000000000339e-15 1.000000000000001332e+00
4.731000000000000227e+01 7.416000000000000598e-15 1.000000000000001332e+00
5.000000000000000000e+01 7.890999999999999837e-15 1.000000000000001554e+00
