7.238999999999999879e+00 2.193000000000000124e+24 5.472997894424612468e+02
7.650000000000000355e+00 2.215000000000000094e+24 8.227087561949564360e+02
8.083999999999999631e+00 2.240999999999999889e+24 1.265695684663347265e+03
8.542999999999999261e+00 2.271000000000000044e+24 1.996815820741847801e+03
9.028000000000000469e+00 2.304000000000000000e+24 3.233737204010110418e+03
9.541000000000000369e+00 2.339000000000000002e+24 5.386340600493584134e+03
1.008000000000000007e+01 2.376000000000000050e+24 9.209609662289849439e+03
1.065000000000000036e+01 2.414999999999999876e+24 1.624455054787688096e+04
1.125999999999999979e+01 2.454000000000000239e+24 2.982550306435823222e+04
1.190000000000000036e+01 2.494000000000000088e+24 5.643609308998776396e+04
1.257000000000000028e+01 2.534999999999999960e+24 1.100558317419663217e+05
1.328999999999999915e+01 2.574999999999999809e+24 2.256400107773600321e+05
1.403999999999999915e+01 2.616000000000000218e+24 4.767663783812372130e+05
1.483999999999999986e+01 2.655000000000000044e+24 1.059119544022576883e+06
1.567999999999999972e+01 2.693999999999999870e+24 2.449073973018426448e+06
1.657000000000000028e+01 2.732000000000000210e+24 5.954019186797326431e+06
1.751000000000000156e+01 2.767999999999999966e+24 1.521845187178983539e+07
1.851000000000000156e+01 2.803000000000000237e+24 4.130658457345900685e+07
1.955999999999999872e+01 2.835999999999999925e+24 1.178746418203126341e+08
2.067000000000000171e+01 2.867000000000000103e+24 3.571992213064826131e+08
2.183999999999999986e+01 2.897000000000000258e+24 1.149448753615891695e+09
2.307999999999999829e+01 2.923999999999999807e+24 3.967310549233788967e+09
2.439000000000000057e+01 2.948999999999999847e+24 1.468691621706295586e+10
2.578000000000000114e+01 2.971999999999999841e+24 5.890233195785881805e+10
2.723999999999999844e+01 2.991999999999999765e+24 2.533740755899804077e+11
2.878999999999999915e+01 3.009000000000000157e+24 1.192612979556443359e+12
3.042000000000000171e+01 3.024999999999999990e+24 6.081411371855920898e+12
3.214999999999999858e+01 3.038999999999999776e+24 3.427344940142959375e+13
3.396999999999999886e+01 3.050000000000000029e+24 2.113582117969655312e+14
3.589999999999999858e+01 3.059000000000000237e+24 1.455024529118747750e+15
3.793999999999999773e+01 3.065999999999999862e+24 1.118179804560537200e+16
4.009000000000000341e+01 3.068999999999999931e+24 9.592747979456547200e+16
4.236999999999999744e+01 3.072000000000000000e+24 9.372331838697835520e+17
4.477000000000000313e+01 3.073000000000000023e+24 1.032485225189986304e+19
4.731000000000000227e+01 3.072000000000000000e+24 1.308383830915658383e+20
5.000000000000000000e+01 3.067999999999999908e+24 1.926387933704744862e+21
