3347.18065544  5.76439866629e+24
4681.28824764  4.53260818039e+24
5334.94140945  3.67295333564e+24
5308.14014086  3.06729612836e+24
6639.26981433  2.36403745443e+24
8637.4532839  1.61566041346e+24
9968.58295737  1.2452275787e+24
9255.37142091  1.02960595132e+24
22258.4535668  9.58673914089e+23
33209.7497059  9.10868401545e+23
45530.8884621  8.65328094912e+23
55109.3640655  8.05989838101e+23
64687.8396689  7.50720591348e+23
74264.8263129  6.922760847e+23
82476.437218  6.57935275292e+23
91369.9915129  6.12860615338e+23
103006.208961  5.82259603049e+23
114639.448489  5.42220688765e+23
126274.176978  5.10015376704e+23
141333.512008  4.79558463259e+23
159817.453582  4.50765795185e+23
178984.827504  4.19452519109e+23
203631.571894  3.90100427996e+23
231704.411787  3.66326985369e+23
264571.700838  3.43837264442e+23
305658.045592  3.22462802133e+23
354277.03578  2.99178907428e+23
